basename	pdb_path	dG_separated	sc_value	Holes	pack_stat	dSASA_int	delta_unsatHbonds	packing_finalscore	packing_n_events	packing_status	packing_error	rosetta_parse_note
res2_2_muOR_6QZH_0360.pdb	res2_2_muOR_6QZH_0360.pdb	-57.1976	0.562951	1.07223	0.461275	2354.5	1	4.0	5	ok		
res2_2_muOR_6QZH_0372.pdb	res2_2_muOR_6QZH_0372.pdb	-60.9082	0.571301	1.24411	0.461119	2252.88	3	4.0	6	ok		
res2_2_muOR_6QZH_0405.pdb	res2_2_muOR_6QZH_0405.pdb	-54.32	0.528865	1.45674	0.450882	2134.63	0	4.0	6	ok		
res2_2_muOR_6QZH_0427.pdb	res2_2_muOR_6QZH_0427.pdb	-55.6179	0.565032	1.06256	0.554546	2285.64	2	4.0	5	ok		
res2_2_muOR_6QZH_0463.pdb	res2_2_muOR_6QZH_0463.pdb	-50.8323	0.564932	1.33984	0.462431	2070.9	2	4.0	6	ok		
res2_2_muOR_6QZH_0498.pdb	res2_2_muOR_6QZH_0498.pdb	-49.2824	0.537757	1.36089	0.440961	2033.46	3	4.0	6	ok		
res2_2_muOR_6QZH_0531.pdb	res2_2_muOR_6QZH_0531.pdb	-49.3432	0.549321	1.34443	0.45881	2036.17	3	4.0	6	ok		
res2_2_muOR_6QZH_0535.pdb	res2_2_muOR_6QZH_0535.pdb	-45.4662	0.504031	1.32972	0.44073	2061.28	2	4.0	6	ok		
res2_2_muOR_6QZH_0548.pdb	res2_2_muOR_6QZH_0548.pdb	-44.9549	0.475	1.35883	0.392896	2020.7	1	4.0	5	ok		
res2_2_muOR_6QZH_0556.pdb	res2_2_muOR_6QZH_0556.pdb	-50.9815	0.551658	1.32976	0.521942	2011.37	3	4.0	6	ok		
res2_2_muOR_6QZH_0613.pdb	res2_2_muOR_6QZH_0613.pdb	-46.2193	0.555518	1.22276	0.43123	2005.88	4	4.0	6	ok		
res2_2_muOR_6QZH_0638.pdb	res2_2_muOR_6QZH_0638.pdb	-50.0904	0.557346	1.32857	0.445208	2030.44	3	4.0	6	ok		
res2_2_muOR_6QZH_0670.pdb	res2_2_muOR_6QZH_0670.pdb	-50.0895	0.532261	1.35267	0.433643	2017.2	5	4.0	6	ok		
res2_2_muOR_6QZH_0673.pdb	res2_2_muOR_6QZH_0673.pdb	-41.1128	0.498938	1.35421	0.446427	2103.06	3	4.0	5	ok		
res2_2_muOR_6QZH_0721.pdb	res2_2_muOR_6QZH_0721.pdb	-48.669	0.551865	1.32113	0.433978	2068.34	4	4.0	5	ok		
res2_2_muOR_6QZH_0725.pdb	res2_2_muOR_6QZH_0725.pdb	-46.5993	0.551975	1.34065	0.447046	2120.83	3	4.0	5	ok		
res2_2_muOR_6QZH_0749.pdb	res2_2_muOR_6QZH_0749.pdb	-43.9106	0.483607	1.40872	0.435523	2088.41	6	4.0	5	ok		
res2_3_muOR_6QZH_0134.pdb	res2_3_muOR_6QZH_0134.pdb	-52.1396	0.586592	1.31802	0.410299	1906.4	2	4.0	6	ok		
res2_3_muOR_6QZH_0345.pdb	res2_3_muOR_6QZH_0345.pdb	-59.269	0.580361	1.24134	0.441423	2259.43	4	4.0	6	ok		
res2_3_muOR_6QZH_0372.pdb	res2_3_muOR_6QZH_0372.pdb	-60.9082	0.571301	1.24411	0.461119	2252.88	3	4.0	6	ok		
res2_3_muOR_6QZH_0405.pdb	res2_3_muOR_6QZH_0405.pdb	-54.32	0.528865	1.45674	0.450882	2134.63	0	4.0	6	ok		
res2_3_muOR_6QZH_0749.pdb	res2_3_muOR_6QZH_0749.pdb	-43.9106	0.483607	1.40872	0.435523	2088.41	6	4.0	5	ok		
res2_3_muOR_6QZH_0772.pdb	res2_3_muOR_6QZH_0772.pdb	-55.8905	0.596306	1.11388	0.431105	2289.16	1	4.0	5	ok		
res2_3_muOR_6QZH_0948.pdb	res2_3_muOR_6QZH_0948.pdb	-51.369	0.516029	1.45537	0.414213	1911.96	4	4.0	5	ok		
res2_3_muOR_6QZH_0951.pdb	res2_3_muOR_6QZH_0951.pdb	-59.6831	0.625964	1.09676	0.480519	2287.34	1	4.0	5	ok		
res2_muOR_6QZH_0046.pdb	res2_muOR_6QZH_0046.pdb	-43.0645	0.529391	1.4798	0.42062	2126.27	2	4.0	5	ok		
res2_muOR_6QZH_0071.pdb	res2_muOR_6QZH_0071.pdb	-41.1133	0.498938	1.35421	0.572339	2103.06	3	4.0	5	ok		
res2_muOR_6QZH_0124.pdb	res2_muOR_6QZH_0124.pdb	-41.1128	0.498938	1.35421	0.449217	2103.06	3	4.0	5	ok		
res2_muOR_6QZH_0134.pdb	res2_muOR_6QZH_0134.pdb	-52.1396	0.586592	1.31802	0.410299	1906.4	2	4.0	6	ok		
res2_muOR_6QZH_0163.pdb	res2_muOR_6QZH_0163.pdb	-41.1133	0.498938	1.35421	0.402478	2103.06	3	4.0	5	ok		
res2_muOR_6QZH_0181.pdb	res2_muOR_6QZH_0181.pdb	-50.018	0.540206	1.30299	0.48999	2021.5	3	4.0	6	ok		
res2_muOR_6QZH_0196.pdb	res2_muOR_6QZH_0196.pdb	-48.7706	0.525912	1.44253	0.459728	2067.33	3	4.0	6	ok		
res2_muOR_6QZH_0239.pdb	res2_muOR_6QZH_0239.pdb	-45.5717	0.513668	1.28898	0.470997	2063.69	4	4.0	5	ok		
res2_muOR_6QZH_0245.pdb	res2_muOR_6QZH_0245.pdb	-46.7142	0.552233	1.33641	0.471642	2157.98	3	4.0	5	ok		
res2_muOR_6QZH_0290.pdb	res2_muOR_6QZH_0290.pdb	-45.5387	0.520405	1.4003	0.469685	2212.63	4	4.0	6	ok		
res2_muOR_6QZH_0307.pdb	res2_muOR_6QZH_0307.pdb	-49.3427	0.537534	1.37271	0.447136	2044.32	3	4.0	5	ok		
res2_muOR_6QZH_0320.pdb	res2_muOR_6QZH_0320.pdb	-49.9362	0.550822	1.3565	0.425014	2059.13	3	4.0	5	ok		
res2_muOR_6QZH_0343.pdb	res2_muOR_6QZH_0343.pdb	-53.44	0.646889	0.895702	0.511042	2392.79	4	4.0	8	ok		
res2_muOR_6QZH_0345.pdb	res2_muOR_6QZH_0345.pdb	-59.269	0.580361	1.24134	0.441423	2259.43	4	4.0	6	ok		
res2_muOR_6QZH_0360.pdb	res2_muOR_6QZH_0360.pdb	-57.1976	0.562951	1.07223	0.461275	2354.5	1	4.0	5	ok		
res2_muOR_6QZH_0372.pdb	res2_muOR_6QZH_0372.pdb	-60.9082	0.571301	1.24411	0.461119	2252.88	3	4.0	6	ok		
res2_muOR_6QZH_0405.pdb	res2_muOR_6QZH_0405.pdb	-54.32	0.528865	1.45674	0.450882	2134.63	0	4.0	6	ok		
res2_muOR_6QZH_0427.pdb	res2_muOR_6QZH_0427.pdb	-55.6179	0.565032	1.06256	0.554546	2285.64	2	4.0	5	ok		
res2_muOR_6QZH_0463.pdb	res2_muOR_6QZH_0463.pdb	-50.8323	0.564932	1.33984	0.462431	2070.9	2	4.0	6	ok		
res2_muOR_6QZH_0498.pdb	res2_muOR_6QZH_0498.pdb	-49.2824	0.537757	1.36089	0.440961	2033.46	3	4.0	6	ok		
res2_muOR_6QZH_0531.pdb	res2_muOR_6QZH_0531.pdb	-49.3432	0.549321	1.34443	0.45881	2036.17	3	4.0	6	ok		
res2_muOR_6QZH_0535.pdb	res2_muOR_6QZH_0535.pdb	-45.4662	0.504031	1.32972	0.44073	2061.28	2	4.0	6	ok		
res2_muOR_6QZH_0548.pdb	res2_muOR_6QZH_0548.pdb	-44.9549	0.475	1.35883	0.392896	2020.7	1	4.0	5	ok		
res2_muOR_6QZH_0556.pdb	res2_muOR_6QZH_0556.pdb	-50.9815	0.551658	1.32976	0.521942	2011.37	3	4.0	6	ok		
res2_muOR_6QZH_0613.pdb	res2_muOR_6QZH_0613.pdb	-46.2193	0.555518	1.22276	0.43123	2005.88	4	4.0	6	ok		
top_muOR_6QZH_0469.pdb	top_muOR_6QZH_0469.pdb	-57.1896	0.620643	1.03499	0.515122	2355.08	2	4.0	5	ok		
Cluster_0_muOR_6QZH_0079.pdb	Cluster_0_muOR_6QZH_0079.pdb	-59.9086	0.612108	1.23519	0.521448	2353.43	4	3.5	6	ok		
Cluster_0_muOR_6QZH_0079_2.pdb	Cluster_0_muOR_6QZH_0079_2.pdb	-59.9086	0.612108	1.23519	0.521448	2353.43	4	3.5	6	ok		
Cluster_0_muOR_6QZH_0079_3.pdb	Cluster_0_muOR_6QZH_0079_3.pdb	-59.9086	0.612108	1.23519	0.521448	2353.43	4	3.5	6	ok		
Cluster_0_muOR_6QZH_0166.pdb	Cluster_0_muOR_6QZH_0166.pdb	-59.172	0.520881	1.18736	0.397212	2337.84	2	3.5	6	ok		
Cluster_0_muOR_6QZH_0310.pdb	Cluster_0_muOR_6QZH_0310.pdb	-51.9626	0.544471	1.39295	0.474568	1966.3	1	3.5	5	ok		
Cluster_0_muOR_6QZH_0310_2.pdb	Cluster_0_muOR_6QZH_0310_2.pdb	-51.9626	0.544471	1.39295	0.474568	1966.3	1	3.5	5	ok		
Cluster_0_muOR_6QZH_0538.pdb	Cluster_0_muOR_6QZH_0538.pdb	-46.6841	0.526398	1.35182	0.432542	1952.52	2	3.5	5	ok		
Cluster_0_muOR_6QZH_0538_2.pdb	Cluster_0_muOR_6QZH_0538_2.pdb	-46.6841	0.526398	1.35182	0.432542	1952.52	2	3.5	5	ok		
Cluster_0_muOR_6QZH_0546.pdb	Cluster_0_muOR_6QZH_0546.pdb	-54.6347	0.558462	1.2535	0.501462	2235.01	2	3.5	4	ok		
Cluster_0_muOR_6QZH_0546_2.pdb	Cluster_0_muOR_6QZH_0546_2.pdb	-54.6347	0.558462	1.2535	0.501462	2235.01	2	3.5	4	ok		
Cluster_0_muOR_6QZH_0684.pdb	Cluster_0_muOR_6QZH_0684.pdb	-53.4047	0.498872	1.64679	0.450015	2144.46	0	3.5	5	ok		
Cluster_0_muOR_6QZH_0728.pdb	Cluster_0_muOR_6QZH_0728.pdb	-56.6958	0.558223	1.3712	0.376399	2179.19	2	3.5	4	ok		
Cluster_0_muOR_6QZH_0756.pdb	Cluster_0_muOR_6QZH_0756.pdb	-40.0804	0.462713	1.50356	0.387301	2091.8	1	3.5	4	ok		
Cluster_1_muOR_6QZH_0684.pdb	Cluster_1_muOR_6QZH_0684.pdb	-53.4047	0.498872	1.64679	0.450015	2144.46	0	3.5	5	ok		
Cluster_1_muOR_6QZH_0728.pdb	Cluster_1_muOR_6QZH_0728.pdb	-56.6958	0.558223	1.3712	0.376399	2179.19	2	3.5	4	ok		
Cluster_1_muOR_6QZH_0767.pdb	Cluster_1_muOR_6QZH_0767.pdb	-52.4103	0.550356	1.34472	0.431527	2211.92	0	3.5	5	ok		
Cluster_2_muOR_6QZH_0162.pdb	Cluster_2_muOR_6QZH_0162.pdb	-49.7923	0.516236	1.26232	0.499656	1922.9	3	3.5	4	ok		
Cluster_2_muOR_6QZH_0255.pdb	Cluster_2_muOR_6QZH_0255.pdb	-56.5824	0.603715	0.864569	0.466457	2411.68	6	3.5	5	ok		
Cluster_2_muOR_6QZH_0332.pdb	Cluster_2_muOR_6QZH_0332.pdb	-43.402	0.573704	1.18193	0.514121	2349.84	3	3.5	5	ok		
Cluster_2_muOR_6QZH_0406.pdb	Cluster_2_muOR_6QZH_0406.pdb	-60.4356	0.594775	1.19824	0.441337	2305.13	1	3.5	6	ok		
Cluster_2_muOR_6QZH_0406_2.pdb	Cluster_2_muOR_6QZH_0406_2.pdb	-60.4356	0.594775	1.19824	0.441337	2305.13	1	3.5	6	ok		
Cluster_3_muOR_6QZH_0162.pdb	Cluster_3_muOR_6QZH_0162.pdb	-49.7923	0.516236	1.26232	0.499656	1922.9	3	3.5	4	ok		
Cluster_3_muOR_6QZH_0255.pdb	Cluster_3_muOR_6QZH_0255.pdb	-56.5824	0.603715	0.864569	0.466457	2411.68	6	3.5	5	ok		
Cluster_3_muOR_6QZH_0310.pdb	Cluster_3_muOR_6QZH_0310.pdb	-51.9626	0.544471	1.39295	0.474568	1966.3	1	3.5	5	ok		
Cluster_3_muOR_6QZH_0332.pdb	Cluster_3_muOR_6QZH_0332.pdb	-43.402	0.573704	1.18193	0.514121	2349.84	3	3.5	5	ok		
Cluster_3_muOR_6QZH_0342.pdb	Cluster_3_muOR_6QZH_0342.pdb	-40.3194	0.476471	1.43608	0.409419	2062.37	2	3.5	4	ok		
Cluster_3_muOR_6QZH_0406.pdb	Cluster_3_muOR_6QZH_0406.pdb	-60.4356	0.594775	1.19824	0.441337	2305.13	1	3.5	6	ok		
Cluster_4_muOR_6QZH_0016.pdb	Cluster_4_muOR_6QZH_0016.pdb	-47.2984	0.545329	1.23029	0.452515	2065.28	2	3.5	6	ok		
Cluster_4_muOR_6QZH_0217.pdb	Cluster_4_muOR_6QZH_0217.pdb	-46.0552	0.55014	1.33184	0.433146	1983.62	2	3.5	4	ok		
Cluster_4_muOR_6QZH_0342.pdb	Cluster_4_muOR_6QZH_0342.pdb	-40.3194	0.476471	1.43608	0.409419	2062.37	2	3.5	4	ok		
Cluster_4_muOR_6QZH_0436.pdb	Cluster_4_muOR_6QZH_0436.pdb	-49.1667	0.578205	1.09303	0.393814	1986.65	7	3.5	6	ok		
Cluster_4_muOR_6QZH_0596.pdb	Cluster_4_muOR_6QZH_0596.pdb	-46.9957	0.537908	1.18384	0.483038	1992.42	6	3.5	6	ok		
Cluster_5_muOR_6QZH_0016.pdb	Cluster_5_muOR_6QZH_0016.pdb	-47.2984	0.545329	1.23029	0.452515	2065.28	2	3.5	6	ok		
Cluster_5_muOR_6QZH_0436.pdb	Cluster_5_muOR_6QZH_0436.pdb	-49.1667	0.578205	1.09303	0.393814	1986.65	7	3.5	6	ok		
Cluster_5_muOR_6QZH_0596.pdb	Cluster_5_muOR_6QZH_0596.pdb	-46.9957	0.537908	1.18384	0.483038	1992.42	6	3.5	6	ok		
Cluster_6_muOR_6QZH_0217.pdb	Cluster_6_muOR_6QZH_0217.pdb	-46.0552	0.55014	1.33184	0.433146	1983.62	2	3.5	4	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0016.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0016.pdb	-47.2984	0.545329	1.23029	0.452515	2065.28	2	3.5	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0112.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0112.pdb	-39.4898	0.465884	1.46002	0.447029	2064.88	3	3.5	4	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0162.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0162.pdb	-49.7923	0.516236	1.26232	0.499656	1922.9	3	3.5	4	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0179.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0179.pdb	-42.4879	0.528833	1.3529	0.456704	1993.02	3	3.5	5	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0194.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0194.pdb	-58.8518	0.566153	1.28798	0.455562	2211.66	1	3.5	4	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0217.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0217.pdb	-46.0552	0.55014	1.33184	0.433146	1983.62	2	3.5	4	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0218.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0218.pdb	-49.213	0.550807	1.38693	0.456016	2009.83	3	3.5	5	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0248.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0248.pdb	-52.1874	0.53903	1.41674	0.40512	2006.29	1	3.5	5	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0255.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0255.pdb	-56.5824	0.603715	0.864569	0.466457	2411.68	6	3.5	5	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0332.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0332.pdb	-43.402	0.573704	1.18193	0.514121	2349.84	3	3.5	5	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0341.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0341.pdb	-51.9879	0.545757	1.4308	0.425162	1956.63	1	3.5	5	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0342.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0342.pdb	-40.3194	0.476471	1.43608	0.409419	2062.37	2	3.5	4	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0382.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0382.pdb	-40.9804	0.486943	1.37411	0.394209	2088.7	2	3.5	4	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0436.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0436.pdb	-49.1667	0.578205	1.09303	0.393814	1986.65	7	3.5	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0536.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0536.pdb	-47.5024	0.540626	1.24662	0.48048	2247.43	0	3.5	4	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0538.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0538.pdb	-46.6841	0.526398	1.35182	0.432542	1952.52	2	3.5	5	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0546.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0546.pdb	-54.6347	0.558462	1.2535	0.501462	2235.01	2	3.5	4	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0564.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0564.pdb	-44.9619	0.55328	1.33977	0.419103	1993.79	4	3.5	5	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0575.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0575.pdb	-48.3569	0.476319	1.53887	0.42268	2009.44	1	3.5	4	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0596.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0596.pdb	-46.9957	0.537908	1.18384	0.483038	1992.42	6	3.5	6	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0726.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0726.pdb	-39.5223	0.465855	1.46443	0.458616	2070.12	2	3.5	4	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0800.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0800.pdb	-48.9862	0.512555	1.19408	0.473892	1983.57	3	3.5	4	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0804.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0804.pdb	-39.9343	0.477922	1.40674	0.531493	2076.69	3	3.5	4	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0810.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0810.pdb	-40.2558	0.476067	1.39977	0.500531	2078.64	2	3.5	4	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0925.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0925.pdb	-42.3857	0.509567	1.42045	0.478558	2009.3	3	3.5	5	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0959.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0959.pdb	-47.056	0.53674	1.14515	0.471874	1989.37	6	3.5	6	ok		
res2_2_muOR_6QZH_0023.pdb	res2_2_muOR_6QZH_0023.pdb	-46.578	0.509924	1.41873	0.429742	1995.82	2	3.5	4	ok		
res2_2_muOR_6QZH_0040.pdb	res2_2_muOR_6QZH_0040.pdb	-39.6931	0.475102	1.43763	0.444793	2078.69	4	3.5	4	ok		
res2_2_muOR_6QZH_0060.pdb	res2_2_muOR_6QZH_0060.pdb	-39.9819	0.475102	1.43763	0.400939	2078.69	4	3.5	4	ok		
res2_2_muOR_6QZH_0112.pdb	res2_2_muOR_6QZH_0112.pdb	-39.4898	0.465884	1.46002	0.447029	2064.88	3	3.5	4	ok		
res2_2_muOR_6QZH_0166.pdb	res2_2_muOR_6QZH_0166.pdb	-59.172	0.520881	1.18736	0.397212	2337.84	2	3.5	6	ok		
res2_2_muOR_6QZH_0179.pdb	res2_2_muOR_6QZH_0179.pdb	-42.4879	0.528833	1.3529	0.456704	1993.02	3	3.5	5	ok		
res2_2_muOR_6QZH_0194.pdb	res2_2_muOR_6QZH_0194.pdb	-58.8518	0.566153	1.28798	0.455562	2211.66	1	3.5	4	ok		
res2_2_muOR_6QZH_0210.pdb	res2_2_muOR_6QZH_0210.pdb	-39.2865	0.466122	1.48498	0.438409	2064.25	3	3.5	4	ok		
res2_2_muOR_6QZH_0218.pdb	res2_2_muOR_6QZH_0218.pdb	-49.213	0.550807	1.38693	0.456016	2009.83	3	3.5	5	ok		
res2_2_muOR_6QZH_0248.pdb	res2_2_muOR_6QZH_0248.pdb	-52.1874	0.53903	1.41674	0.40512	2006.29	1	3.5	5	ok		
res2_2_muOR_6QZH_0267.pdb	res2_2_muOR_6QZH_0267.pdb	-39.6931	0.475102	1.43763	0.475902	2078.69	4	3.5	4	ok		
res2_2_muOR_6QZH_0292.pdb	res2_2_muOR_6QZH_0292.pdb	-39.6931	0.475102	1.43763	0.471102	2078.69	4	3.5	4	ok		
res2_2_muOR_6QZH_0324.pdb	res2_2_muOR_6QZH_0324.pdb	-39.6423	0.467737	1.45191	0.443249	2080.69	3	3.5	4	ok		
res2_2_muOR_6QZH_0341.pdb	res2_2_muOR_6QZH_0341.pdb	-51.9879	0.545757	1.4308	0.425162	1956.63	1	3.5	5	ok		
res2_2_muOR_6QZH_0382.pdb	res2_2_muOR_6QZH_0382.pdb	-40.9804	0.486943	1.37411	0.394209	2088.7	2	3.5	4	ok		
res2_2_muOR_6QZH_0536.pdb	res2_2_muOR_6QZH_0536.pdb	-47.5024	0.540626	1.24662	0.48048	2247.43	0	3.5	4	ok		
res2_2_muOR_6QZH_0539.pdb	res2_2_muOR_6QZH_0539.pdb	-39.3845	0.467468	1.44455	0.418056	2057.9	3	3.5	4	ok		
res2_2_muOR_6QZH_0550.pdb	res2_2_muOR_6QZH_0550.pdb	-39.6564	0.475102	1.43763	0.441902	2078.69	4	3.5	4	ok		
res2_2_muOR_6QZH_0558.pdb	res2_2_muOR_6QZH_0558.pdb	-39.9453	0.475102	1.43763	0.453627	2078.69	4	3.5	4	ok		
res2_2_muOR_6QZH_0564.pdb	res2_2_muOR_6QZH_0564.pdb	-44.9619	0.55328	1.33977	0.419103	1993.79	4	3.5	5	ok		
res2_2_muOR_6QZH_0575.pdb	res2_2_muOR_6QZH_0575.pdb	-48.3569	0.476319	1.53887	0.42268	2009.44	1	3.5	4	ok		
res2_2_muOR_6QZH_0591.pdb	res2_2_muOR_6QZH_0591.pdb	-39.497	0.459738	1.5081	0.481793	2081.85	3	3.5	4	ok		
res2_2_muOR_6QZH_0654.pdb	res2_2_muOR_6QZH_0654.pdb	-39.5859	0.469905	1.45816	0.50789	2061.82	4	3.5	4	ok		
res2_2_muOR_6QZH_0662.pdb	res2_2_muOR_6QZH_0662.pdb	-40.0714	0.463037	1.51269	0.510534	2109.32	3	3.5	4	ok		
res2_2_muOR_6QZH_0726.pdb	res2_2_muOR_6QZH_0726.pdb	-39.5223	0.465855	1.46443	0.458616	2070.12	2	3.5	4	ok		
res2_2_muOR_6QZH_0740.pdb	res2_2_muOR_6QZH_0740.pdb	-39.8856	0.469062	1.45159	0.455041	2081.97	3	3.5	4	ok		
res2_3_muOR_6QZH_0023.pdb	res2_3_muOR_6QZH_0023.pdb	-46.578	0.509924	1.41873	0.429742	1995.82	2	3.5	4	ok		
res2_3_muOR_6QZH_0040.pdb	res2_3_muOR_6QZH_0040.pdb	-39.6931	0.475102	1.43763	0.444793	2078.69	4	3.5	4	ok		
res2_3_muOR_6QZH_0060.pdb	res2_3_muOR_6QZH_0060.pdb	-39.9819	0.475102	1.43763	0.400939	2078.69	4	3.5	4	ok		
res2_3_muOR_6QZH_0210.pdb	res2_3_muOR_6QZH_0210.pdb	-39.2865	0.466122	1.48498	0.438409	2064.25	3	3.5	4	ok		
res2_3_muOR_6QZH_0267.pdb	res2_3_muOR_6QZH_0267.pdb	-39.6931	0.475102	1.43763	0.475902	2078.69	4	3.5	4	ok		
res2_3_muOR_6QZH_0292.pdb	res2_3_muOR_6QZH_0292.pdb	-39.6931	0.475102	1.43763	0.471102	2078.69	4	3.5	4	ok		
res2_3_muOR_6QZH_0324.pdb	res2_3_muOR_6QZH_0324.pdb	-39.6423	0.467737	1.45191	0.443249	2080.69	3	3.5	4	ok		
res2_3_muOR_6QZH_0539.pdb	res2_3_muOR_6QZH_0539.pdb	-39.3845	0.467468	1.44455	0.418056	2057.9	3	3.5	4	ok		
res2_3_muOR_6QZH_0550.pdb	res2_3_muOR_6QZH_0550.pdb	-39.6564	0.475102	1.43763	0.441902	2078.69	4	3.5	4	ok		
res2_3_muOR_6QZH_0558.pdb	res2_3_muOR_6QZH_0558.pdb	-39.9453	0.475102	1.43763	0.453627	2078.69	4	3.5	4	ok		
res2_3_muOR_6QZH_0591.pdb	res2_3_muOR_6QZH_0591.pdb	-39.497	0.459738	1.5081	0.481793	2081.85	3	3.5	4	ok		
res2_3_muOR_6QZH_0654.pdb	res2_3_muOR_6QZH_0654.pdb	-39.5859	0.469905	1.45816	0.50789	2061.82	4	3.5	4	ok		
res2_3_muOR_6QZH_0662.pdb	res2_3_muOR_6QZH_0662.pdb	-40.0714	0.463037	1.51269	0.510534	2109.32	3	3.5	4	ok		
res2_3_muOR_6QZH_0740.pdb	res2_3_muOR_6QZH_0740.pdb	-39.8856	0.469062	1.45159	0.455041	2081.97	3	3.5	4	ok		
res2_3_muOR_6QZH_0760.pdb	res2_3_muOR_6QZH_0760.pdb	-39.5273	0.469062	1.45159	0.424687	2081.97	3	3.5	4	ok		
res2_muOR_6QZH_0023.pdb	res2_muOR_6QZH_0023.pdb	-46.578	0.509924	1.41873	0.429742	1995.82	2	3.5	4	ok		
res2_muOR_6QZH_0040.pdb	res2_muOR_6QZH_0040.pdb	-39.6931	0.475102	1.43763	0.444793	2078.69	4	3.5	4	ok		
res2_muOR_6QZH_0060.pdb	res2_muOR_6QZH_0060.pdb	-39.9819	0.475102	1.43763	0.400939	2078.69	4	3.5	4	ok		
res2_muOR_6QZH_0112.pdb	res2_muOR_6QZH_0112.pdb	-39.4898	0.465884	1.46002	0.447029	2064.88	3	3.5	4	ok		
res2_muOR_6QZH_0166.pdb	res2_muOR_6QZH_0166.pdb	-59.172	0.520881	1.18736	0.397212	2337.84	2	3.5	6	ok		
res2_muOR_6QZH_0179.pdb	res2_muOR_6QZH_0179.pdb	-42.4879	0.528833	1.3529	0.456704	1993.02	3	3.5	5	ok		
res2_muOR_6QZH_0194.pdb	res2_muOR_6QZH_0194.pdb	-58.8518	0.566153	1.28798	0.455562	2211.66	1	3.5	4	ok		
res2_muOR_6QZH_0210.pdb	res2_muOR_6QZH_0210.pdb	-39.2865	0.466122	1.48498	0.438409	2064.25	3	3.5	4	ok		
res2_muOR_6QZH_0218.pdb	res2_muOR_6QZH_0218.pdb	-49.213	0.550807	1.38693	0.456016	2009.83	3	3.5	5	ok		
res2_muOR_6QZH_0248.pdb	res2_muOR_6QZH_0248.pdb	-52.1874	0.53903	1.41674	0.40512	2006.29	1	3.5	5	ok		
res2_muOR_6QZH_0267.pdb	res2_muOR_6QZH_0267.pdb	-39.6931	0.475102	1.43763	0.475902	2078.69	4	3.5	4	ok		
res2_muOR_6QZH_0292.pdb	res2_muOR_6QZH_0292.pdb	-39.6931	0.475102	1.43763	0.471102	2078.69	4	3.5	4	ok		
