basename	pdb_path	finalscore	n_events	status	error
non_preferred_rotamer_muOR_6QZH_binder_renum_0498.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0498.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0506.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0506.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0531.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0531.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0532.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0532.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0535.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0535.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0548.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0548.pdb	4.0	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0556.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0556.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0563.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0563.pdb	4.0	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0582.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0582.pdb	4.0	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0609.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0609.pdb	4.0	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0613.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0613.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0623.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0623.pdb	4.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0638.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0638.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0670.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0670.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0673.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0673.pdb	4.0	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0681.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0681.pdb	4.0	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0682.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0682.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0705.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0705.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0721.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0721.pdb	4.0	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0725.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0725.pdb	4.0	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0732.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0732.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0738.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0738.pdb	4.0	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0758.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0758.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0782.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0782.pdb	4.0	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0785.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0785.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0789.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0789.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0793.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0793.pdb	4.0	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0836.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0836.pdb	4.0	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0845.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0845.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0866.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0866.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0874.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0874.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0903.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0903.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0919.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0919.pdb	4.0	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0931.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0931.pdb	4.0	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0944.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0944.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0946.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0946.pdb	4.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0947.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0947.pdb	4.0	5	ok	
representives_muOR_6QZH_0469.pdb	representives_muOR_6QZH_0469.pdb	4.0	5	ok	
res2_2_muOR_6QZH_0046.pdb	res2_2_muOR_6QZH_0046.pdb	4.0	5	ok	
res2_2_muOR_6QZH_0071.pdb	res2_2_muOR_6QZH_0071.pdb	4.0	5	ok	
res2_2_muOR_6QZH_0124.pdb	res2_2_muOR_6QZH_0124.pdb	4.0	5	ok	
res2_2_muOR_6QZH_0134.pdb	res2_2_muOR_6QZH_0134.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0163.pdb	res2_2_muOR_6QZH_0163.pdb	4.0	5	ok	
res2_2_muOR_6QZH_0181.pdb	res2_2_muOR_6QZH_0181.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0196.pdb	res2_2_muOR_6QZH_0196.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0235.pdb	res2_2_muOR_6QZH_0235.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0239.pdb	res2_2_muOR_6QZH_0239.pdb	4.0	5	ok	
res2_2_muOR_6QZH_0245.pdb	res2_2_muOR_6QZH_0245.pdb	4.0	5	ok	
res2_2_muOR_6QZH_0290.pdb	res2_2_muOR_6QZH_0290.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0307.pdb	res2_2_muOR_6QZH_0307.pdb	4.0	5	ok	
res2_2_muOR_6QZH_0320.pdb	res2_2_muOR_6QZH_0320.pdb	4.0	5	ok	
res2_2_muOR_6QZH_0343.pdb	res2_2_muOR_6QZH_0343.pdb	4.0	8	ok	
res2_2_muOR_6QZH_0345.pdb	res2_2_muOR_6QZH_0345.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0360.pdb	res2_2_muOR_6QZH_0360.pdb	4.0	5	ok	
res2_2_muOR_6QZH_0372.pdb	res2_2_muOR_6QZH_0372.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0405.pdb	res2_2_muOR_6QZH_0405.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0427.pdb	res2_2_muOR_6QZH_0427.pdb	4.0	5	ok	
res2_2_muOR_6QZH_0463.pdb	res2_2_muOR_6QZH_0463.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0498.pdb	res2_2_muOR_6QZH_0498.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0531.pdb	res2_2_muOR_6QZH_0531.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0535.pdb	res2_2_muOR_6QZH_0535.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0548.pdb	res2_2_muOR_6QZH_0548.pdb	4.0	5	ok	
res2_2_muOR_6QZH_0556.pdb	res2_2_muOR_6QZH_0556.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0613.pdb	res2_2_muOR_6QZH_0613.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0638.pdb	res2_2_muOR_6QZH_0638.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0670.pdb	res2_2_muOR_6QZH_0670.pdb	4.0	6	ok	
res2_2_muOR_6QZH_0673.pdb	res2_2_muOR_6QZH_0673.pdb	4.0	5	ok	
res2_2_muOR_6QZH_0721.pdb	res2_2_muOR_6QZH_0721.pdb	4.0	5	ok	
res2_2_muOR_6QZH_0725.pdb	res2_2_muOR_6QZH_0725.pdb	4.0	5	ok	
res2_2_muOR_6QZH_0749.pdb	res2_2_muOR_6QZH_0749.pdb	4.0	5	ok	
res2_3_muOR_6QZH_0134.pdb	res2_3_muOR_6QZH_0134.pdb	4.0	6	ok	
res2_3_muOR_6QZH_0345.pdb	res2_3_muOR_6QZH_0345.pdb	4.0	6	ok	
res2_3_muOR_6QZH_0372.pdb	res2_3_muOR_6QZH_0372.pdb	4.0	6	ok	
res2_3_muOR_6QZH_0405.pdb	res2_3_muOR_6QZH_0405.pdb	4.0	6	ok	
res2_3_muOR_6QZH_0749.pdb	res2_3_muOR_6QZH_0749.pdb	4.0	5	ok	
res2_3_muOR_6QZH_0772.pdb	res2_3_muOR_6QZH_0772.pdb	4.0	5	ok	
res2_3_muOR_6QZH_0948.pdb	res2_3_muOR_6QZH_0948.pdb	4.0	5	ok	
res2_3_muOR_6QZH_0951.pdb	res2_3_muOR_6QZH_0951.pdb	4.0	5	ok	
res2_muOR_6QZH_0046.pdb	res2_muOR_6QZH_0046.pdb	4.0	5	ok	
res2_muOR_6QZH_0071.pdb	res2_muOR_6QZH_0071.pdb	4.0	5	ok	
res2_muOR_6QZH_0124.pdb	res2_muOR_6QZH_0124.pdb	4.0	5	ok	
res2_muOR_6QZH_0134.pdb	res2_muOR_6QZH_0134.pdb	4.0	6	ok	
res2_muOR_6QZH_0163.pdb	res2_muOR_6QZH_0163.pdb	4.0	5	ok	
res2_muOR_6QZH_0181.pdb	res2_muOR_6QZH_0181.pdb	4.0	6	ok	
res2_muOR_6QZH_0196.pdb	res2_muOR_6QZH_0196.pdb	4.0	6	ok	
res2_muOR_6QZH_0239.pdb	res2_muOR_6QZH_0239.pdb	4.0	5	ok	
res2_muOR_6QZH_0245.pdb	res2_muOR_6QZH_0245.pdb	4.0	5	ok	
res2_muOR_6QZH_0290.pdb	res2_muOR_6QZH_0290.pdb	4.0	6	ok	
res2_muOR_6QZH_0307.pdb	res2_muOR_6QZH_0307.pdb	4.0	5	ok	
res2_muOR_6QZH_0320.pdb	res2_muOR_6QZH_0320.pdb	4.0	5	ok	
res2_muOR_6QZH_0343.pdb	res2_muOR_6QZH_0343.pdb	4.0	8	ok	
res2_muOR_6QZH_0345.pdb	res2_muOR_6QZH_0345.pdb	4.0	6	ok	
res2_muOR_6QZH_0360.pdb	res2_muOR_6QZH_0360.pdb	4.0	5	ok	
res2_muOR_6QZH_0372.pdb	res2_muOR_6QZH_0372.pdb	4.0	6	ok	
res2_muOR_6QZH_0405.pdb	res2_muOR_6QZH_0405.pdb	4.0	6	ok	
res2_muOR_6QZH_0427.pdb	res2_muOR_6QZH_0427.pdb	4.0	5	ok	
res2_muOR_6QZH_0463.pdb	res2_muOR_6QZH_0463.pdb	4.0	6	ok	
res2_muOR_6QZH_0498.pdb	res2_muOR_6QZH_0498.pdb	4.0	6	ok	
res2_muOR_6QZH_0531.pdb	res2_muOR_6QZH_0531.pdb	4.0	6	ok	
res2_muOR_6QZH_0535.pdb	res2_muOR_6QZH_0535.pdb	4.0	6	ok	
res2_muOR_6QZH_0548.pdb	res2_muOR_6QZH_0548.pdb	4.0	5	ok	
res2_muOR_6QZH_0556.pdb	res2_muOR_6QZH_0556.pdb	4.0	6	ok	
res2_muOR_6QZH_0613.pdb	res2_muOR_6QZH_0613.pdb	4.0	6	ok	
top_muOR_6QZH_0469.pdb	top_muOR_6QZH_0469.pdb	4.0	5	ok	
Cluster_0_muOR_6QZH_0079.pdb	Cluster_0_muOR_6QZH_0079.pdb	3.5	6	ok	
Cluster_0_muOR_6QZH_0079_2.pdb	Cluster_0_muOR_6QZH_0079_2.pdb	3.5	6	ok	
Cluster_0_muOR_6QZH_0079_3.pdb	Cluster_0_muOR_6QZH_0079_3.pdb	3.5	6	ok	
Cluster_0_muOR_6QZH_0166.pdb	Cluster_0_muOR_6QZH_0166.pdb	3.5	6	ok	
Cluster_0_muOR_6QZH_0310.pdb	Cluster_0_muOR_6QZH_0310.pdb	3.5	5	ok	
Cluster_0_muOR_6QZH_0310_2.pdb	Cluster_0_muOR_6QZH_0310_2.pdb	3.5	5	ok	
Cluster_0_muOR_6QZH_0538.pdb	Cluster_0_muOR_6QZH_0538.pdb	3.5	5	ok	
Cluster_0_muOR_6QZH_0538_2.pdb	Cluster_0_muOR_6QZH_0538_2.pdb	3.5	5	ok	
Cluster_0_muOR_6QZH_0546.pdb	Cluster_0_muOR_6QZH_0546.pdb	3.5	4	ok	
Cluster_0_muOR_6QZH_0546_2.pdb	Cluster_0_muOR_6QZH_0546_2.pdb	3.5	4	ok	
Cluster_0_muOR_6QZH_0684.pdb	Cluster_0_muOR_6QZH_0684.pdb	3.5	5	ok	
Cluster_0_muOR_6QZH_0728.pdb	Cluster_0_muOR_6QZH_0728.pdb	3.5	4	ok	
Cluster_0_muOR_6QZH_0756.pdb	Cluster_0_muOR_6QZH_0756.pdb	3.5	4	ok	
Cluster_1_muOR_6QZH_0684.pdb	Cluster_1_muOR_6QZH_0684.pdb	3.5	5	ok	
Cluster_1_muOR_6QZH_0728.pdb	Cluster_1_muOR_6QZH_0728.pdb	3.5	4	ok	
Cluster_1_muOR_6QZH_0767.pdb	Cluster_1_muOR_6QZH_0767.pdb	3.5	5	ok	
Cluster_2_muOR_6QZH_0162.pdb	Cluster_2_muOR_6QZH_0162.pdb	3.5	4	ok	
Cluster_2_muOR_6QZH_0255.pdb	Cluster_2_muOR_6QZH_0255.pdb	3.5	5	ok	
Cluster_2_muOR_6QZH_0332.pdb	Cluster_2_muOR_6QZH_0332.pdb	3.5	5	ok	
Cluster_2_muOR_6QZH_0406.pdb	Cluster_2_muOR_6QZH_0406.pdb	3.5	6	ok	
Cluster_2_muOR_6QZH_0406_2.pdb	Cluster_2_muOR_6QZH_0406_2.pdb	3.5	6	ok	
Cluster_3_muOR_6QZH_0162.pdb	Cluster_3_muOR_6QZH_0162.pdb	3.5	4	ok	
Cluster_3_muOR_6QZH_0255.pdb	Cluster_3_muOR_6QZH_0255.pdb	3.5	5	ok	
Cluster_3_muOR_6QZH_0310.pdb	Cluster_3_muOR_6QZH_0310.pdb	3.5	5	ok	
Cluster_3_muOR_6QZH_0332.pdb	Cluster_3_muOR_6QZH_0332.pdb	3.5	5	ok	
Cluster_3_muOR_6QZH_0342.pdb	Cluster_3_muOR_6QZH_0342.pdb	3.5	4	ok	
Cluster_3_muOR_6QZH_0406.pdb	Cluster_3_muOR_6QZH_0406.pdb	3.5	6	ok	
Cluster_4_muOR_6QZH_0016.pdb	Cluster_4_muOR_6QZH_0016.pdb	3.5	6	ok	
Cluster_4_muOR_6QZH_0217.pdb	Cluster_4_muOR_6QZH_0217.pdb	3.5	4	ok	
Cluster_4_muOR_6QZH_0342.pdb	Cluster_4_muOR_6QZH_0342.pdb	3.5	4	ok	
Cluster_4_muOR_6QZH_0436.pdb	Cluster_4_muOR_6QZH_0436.pdb	3.5	6	ok	
Cluster_4_muOR_6QZH_0596.pdb	Cluster_4_muOR_6QZH_0596.pdb	3.5	6	ok	
Cluster_5_muOR_6QZH_0016.pdb	Cluster_5_muOR_6QZH_0016.pdb	3.5	6	ok	
Cluster_5_muOR_6QZH_0436.pdb	Cluster_5_muOR_6QZH_0436.pdb	3.5	6	ok	
Cluster_5_muOR_6QZH_0596.pdb	Cluster_5_muOR_6QZH_0596.pdb	3.5	6	ok	
Cluster_6_muOR_6QZH_0217.pdb	Cluster_6_muOR_6QZH_0217.pdb	3.5	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0016.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0016.pdb	3.5	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0112.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0112.pdb	3.5	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0162.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0162.pdb	3.5	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0179.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0179.pdb	3.5	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0194.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0194.pdb	3.5	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0217.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0217.pdb	3.5	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0218.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0218.pdb	3.5	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0248.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0248.pdb	3.5	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0255.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0255.pdb	3.5	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0332.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0332.pdb	3.5	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0341.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0341.pdb	3.5	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0342.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0342.pdb	3.5	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0382.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0382.pdb	3.5	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0436.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0436.pdb	3.5	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0536.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0536.pdb	3.5	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0538.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0538.pdb	3.5	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0546.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0546.pdb	3.5	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0564.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0564.pdb	3.5	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0575.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0575.pdb	3.5	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0596.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0596.pdb	3.5	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0726.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0726.pdb	3.5	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0800.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0800.pdb	3.5	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0804.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0804.pdb	3.5	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0810.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0810.pdb	3.5	4	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0925.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0925.pdb	3.5	5	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0959.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0959.pdb	3.5	6	ok	
res2_2_muOR_6QZH_0023.pdb	res2_2_muOR_6QZH_0023.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0040.pdb	res2_2_muOR_6QZH_0040.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0060.pdb	res2_2_muOR_6QZH_0060.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0112.pdb	res2_2_muOR_6QZH_0112.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0166.pdb	res2_2_muOR_6QZH_0166.pdb	3.5	6	ok	
res2_2_muOR_6QZH_0179.pdb	res2_2_muOR_6QZH_0179.pdb	3.5	5	ok	
res2_2_muOR_6QZH_0194.pdb	res2_2_muOR_6QZH_0194.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0210.pdb	res2_2_muOR_6QZH_0210.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0218.pdb	res2_2_muOR_6QZH_0218.pdb	3.5	5	ok	
res2_2_muOR_6QZH_0248.pdb	res2_2_muOR_6QZH_0248.pdb	3.5	5	ok	
res2_2_muOR_6QZH_0267.pdb	res2_2_muOR_6QZH_0267.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0292.pdb	res2_2_muOR_6QZH_0292.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0324.pdb	res2_2_muOR_6QZH_0324.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0341.pdb	res2_2_muOR_6QZH_0341.pdb	3.5	5	ok	
res2_2_muOR_6QZH_0382.pdb	res2_2_muOR_6QZH_0382.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0536.pdb	res2_2_muOR_6QZH_0536.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0539.pdb	res2_2_muOR_6QZH_0539.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0550.pdb	res2_2_muOR_6QZH_0550.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0558.pdb	res2_2_muOR_6QZH_0558.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0564.pdb	res2_2_muOR_6QZH_0564.pdb	3.5	5	ok	
res2_2_muOR_6QZH_0575.pdb	res2_2_muOR_6QZH_0575.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0591.pdb	res2_2_muOR_6QZH_0591.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0654.pdb	res2_2_muOR_6QZH_0654.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0662.pdb	res2_2_muOR_6QZH_0662.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0726.pdb	res2_2_muOR_6QZH_0726.pdb	3.5	4	ok	
res2_2_muOR_6QZH_0740.pdb	res2_2_muOR_6QZH_0740.pdb	3.5	4	ok	
res2_3_muOR_6QZH_0023.pdb	res2_3_muOR_6QZH_0023.pdb	3.5	4	ok	
res2_3_muOR_6QZH_0040.pdb	res2_3_muOR_6QZH_0040.pdb	3.5	4	ok	
res2_3_muOR_6QZH_0060.pdb	res2_3_muOR_6QZH_0060.pdb	3.5	4	ok	
res2_3_muOR_6QZH_0210.pdb	res2_3_muOR_6QZH_0210.pdb	3.5	4	ok	
res2_3_muOR_6QZH_0267.pdb	res2_3_muOR_6QZH_0267.pdb	3.5	4	ok	
res2_3_muOR_6QZH_0292.pdb	res2_3_muOR_6QZH_0292.pdb	3.5	4	ok	
res2_3_muOR_6QZH_0324.pdb	res2_3_muOR_6QZH_0324.pdb	3.5	4	ok	
res2_3_muOR_6QZH_0539.pdb	res2_3_muOR_6QZH_0539.pdb	3.5	4	ok	
res2_3_muOR_6QZH_0550.pdb	res2_3_muOR_6QZH_0550.pdb	3.5	4	ok	
res2_3_muOR_6QZH_0558.pdb	res2_3_muOR_6QZH_0558.pdb	3.5	4	ok	
res2_3_muOR_6QZH_0591.pdb	res2_3_muOR_6QZH_0591.pdb	3.5	4	ok	
res2_3_muOR_6QZH_0654.pdb	res2_3_muOR_6QZH_0654.pdb	3.5	4	ok	
res2_3_muOR_6QZH_0662.pdb	res2_3_muOR_6QZH_0662.pdb	3.5	4	ok	
res2_3_muOR_6QZH_0740.pdb	res2_3_muOR_6QZH_0740.pdb	3.5	4	ok	
res2_3_muOR_6QZH_0760.pdb	res2_3_muOR_6QZH_0760.pdb	3.5	4	ok	
res2_muOR_6QZH_0023.pdb	res2_muOR_6QZH_0023.pdb	3.5	4	ok	
res2_muOR_6QZH_0040.pdb	res2_muOR_6QZH_0040.pdb	3.5	4	ok	
res2_muOR_6QZH_0060.pdb	res2_muOR_6QZH_0060.pdb	3.5	4	ok	
res2_muOR_6QZH_0112.pdb	res2_muOR_6QZH_0112.pdb	3.5	4	ok	
res2_muOR_6QZH_0166.pdb	res2_muOR_6QZH_0166.pdb	3.5	6	ok	
res2_muOR_6QZH_0179.pdb	res2_muOR_6QZH_0179.pdb	3.5	5	ok	
res2_muOR_6QZH_0194.pdb	res2_muOR_6QZH_0194.pdb	3.5	4	ok	
res2_muOR_6QZH_0210.pdb	res2_muOR_6QZH_0210.pdb	3.5	4	ok	
res2_muOR_6QZH_0218.pdb	res2_muOR_6QZH_0218.pdb	3.5	5	ok	
res2_muOR_6QZH_0248.pdb	res2_muOR_6QZH_0248.pdb	3.5	5	ok	
res2_muOR_6QZH_0267.pdb	res2_muOR_6QZH_0267.pdb	3.5	4	ok	
res2_muOR_6QZH_0292.pdb	res2_muOR_6QZH_0292.pdb	3.5	4	ok	
res2_muOR_6QZH_0324.pdb	res2_muOR_6QZH_0324.pdb	3.5	4	ok	
res2_muOR_6QZH_0341.pdb	res2_muOR_6QZH_0341.pdb	3.5	5	ok	
res2_muOR_6QZH_0382.pdb	res2_muOR_6QZH_0382.pdb	3.5	4	ok	
res2_muOR_6QZH_0536.pdb	res2_muOR_6QZH_0536.pdb	3.5	4	ok	
res2_muOR_6QZH_0539.pdb	res2_muOR_6QZH_0539.pdb	3.5	4	ok	
res2_muOR_6QZH_0550.pdb	res2_muOR_6QZH_0550.pdb	3.5	4	ok	
res2_muOR_6QZH_0558.pdb	res2_muOR_6QZH_0558.pdb	3.5	4	ok	
res2_muOR_6QZH_0564.pdb	res2_muOR_6QZH_0564.pdb	3.5	5	ok	
res2_muOR_6QZH_0575.pdb	res2_muOR_6QZH_0575.pdb	3.5	4	ok	
res2_muOR_6QZH_0591.pdb	res2_muOR_6QZH_0591.pdb	3.5	4	ok	
Cluster_0_muOR_6QZH_0213.pdb	Cluster_0_muOR_6QZH_0213.pdb	3.0	4	ok	
Cluster_0_muOR_6QZH_0213_2.pdb	Cluster_0_muOR_6QZH_0213_2.pdb	3.0	4	ok	
Cluster_0_muOR_6QZH_0228.pdb	Cluster_0_muOR_6QZH_0228.pdb	3.0	4	ok	
Cluster_0_muOR_6QZH_0228_2.pdb	Cluster_0_muOR_6QZH_0228_2.pdb	3.0	4	ok	
Cluster_0_muOR_6QZH_0233.pdb	Cluster_0_muOR_6QZH_0233.pdb	3.0	5	ok	
Cluster_0_muOR_6QZH_0233_2.pdb	Cluster_0_muOR_6QZH_0233_2.pdb	3.0	5	ok	
Cluster_0_muOR_6QZH_0355.pdb	Cluster_0_muOR_6QZH_0355.pdb	3.0	4	ok	
Cluster_0_muOR_6QZH_0355_2.pdb	Cluster_0_muOR_6QZH_0355_2.pdb	3.0	4	ok	
Cluster_0_muOR_6QZH_0371.pdb	Cluster_0_muOR_6QZH_0371.pdb	3.0	4	ok	
Cluster_0_muOR_6QZH_0371_2.pdb	Cluster_0_muOR_6QZH_0371_2.pdb	3.0	4	ok	
